candidate_id,current_level,offered_level,seniority_jump,years_experience,months_in_current_role,notice_period_days,current_salary,offered_salary,salary_increase_pct,remote_policy_match,interview_score,recruiter_sentiment,hiring_manager_sentiment,process_length_days,response_time_hours,competing_offers,employer_brand_score,technical_test_score,candidate_nps,relocation_required,visa_required,stage_drop_risk,offer_accepted
CAND-1716,Director,Director,0,20,50,0,1018485,1229000,20.7,1,2.44,5.0,4.4,21,2.9,1,3.5,52.3,42,0,0,0.254,1
CAND-1717,Junior,Junior,0,1,17,60,448232,486000,8.4,1,3.92,4.6,2.8,63,17.4,1,5.0,40.3,29,0,0,0.408,1
CAND-1718,Senior,Senior,0,8,25,0,751504,718000,-4.5,1,4.8,2.6,3.6,22,1.4,0,3.0,,64,0,0,0.196,0
CAND-1719,Director,Director,0,20,34,60,1258245,1475000,17.2,0,3.35,3.3,1.7,33,1.9,0,4.2,83.0,3,0,0,0.18,1
CAND-1720,Junior,Junior,0,3,28,30,388831,446000,14.7,1,3.32,3.4,4.0,26,27.6,0,3.7,57.2,6,1,0,0.223,1
CAND-1721,Junior,Junior,0,2,17,30,464583,553000,19.0,1,3.93,4.5,5.0,28,7.1,1,3.2,41.8,54,1,1,0.31,0
CAND-1722,Junior,Mid,1,2,33,60,431897,484000,12.0,1,3.27,1.9,2.3,81,4.5,1,3.7,60.3,40,0,0,0.577,1
CAND-1723,Mid,Lead,2,4,39,30,485004,534000,10.1,1,4.77,3.2,3.3,20,43.4,0,2.9,,21,1,0,0.261,1
CAND-1724,Junior,Junior,0,2,37,14,468241,619000,32.1,1,3.63,2.2,4.2,38,16.9,0,3.3,40.5,-63,1,0,0.295,0
CAND-1725,Senior,Senior,0,8,27,14,685924,691000,0.7,0,3.28,3.4,3.4,26,29.1,0,3.7,,54,0,0,0.227,1
CAND-1726,Junior,Senior,2,1,28,30,401509,484000,20.6,1,3.12,3.2,3.5,11,10.3,1,2.8,46.4,85,0,0,0.358,1
CAND-1727,Mid,Mid,0,6,36,30,517170,563000,8.8,1,2.85,3.7,3.0,29,120.0,0,4.0,,88,1,0,0.442,1
CAND-1728,Director,Director,0,20,43,60,1023555,1136000,11.0,0,3.06,3.1,3.0,55,6.7,1,3.1,61.9,7,0,0,0.453,1
CAND-1729,Senior,Senior,0,12,28,30,785734,873000,11.1,1,3.25,3.0,3.3,13,69.7,0,2.8,59.6,64,0,1,0.323,1
CAND-1730,Mid,Senior,1,7,46,30,598115,639000,6.8,1,3.16,4.1,3.4,12,11.5,0,3.1,67.0,89,0,0,0.109,1
CAND-1731,Mid,Mid,0,4,32,30,584216,696000,19.1,1,3.04,4.0,2.3,15,2.3,0,5.0,79.7,40,0,1,0.099,1
CAND-1732,Senior,Director,2,8,42,0,705930,893000,26.5,0,4.97,4.0,3.3,49,19.7,1,2.5,,95,1,0,0.418,0
CAND-1733,Mid,Mid,0,6,21,30,516365,610000,18.2,1,2.78,3.5,4.8,45,16.7,0,4.0,58.9,93,0,1,0.232,1
CAND-1734,Mid,Senior,1,5,17,90,542188,623000,14.9,0,3.6,3.1,3.0,34,4.3,1,3.2,74.9,-1,1,0,0.4,1
CAND-1735,Junior,Junior,0,2,18,60,456060,479000,5.1,1,3.91,3.5,2.3,28,4.8,1,3.5,,13,0,1,0.364,0
CAND-1736,Lead,Director,1,15,40,30,918633,1090000,18.7,1,3.94,4.0,3.3,65,11.9,0,4.1,58.0,-10,0,0,0.234,1
CAND-1737,Mid,Senior,1,6,19,30,637745,851000,33.4,0,3.46,1.9,2.8,50,17.3,0,4.0,68.6,-5,0,0,0.34,1
CAND-1738,Junior,Mid,1,3,23,60,443471,490000,10.6,0,3.33,3.9,2.2,54,1.0,1,3.3,,93,0,0,0.388,0
CAND-1739,Mid,Senior,1,5,13,30,628228,695000,10.6,0,3.82,3.8,3.5,55,34.9,0,2.9,,95,0,0,0.281,1
CAND-1740,Mid,Senior,1,5,18,0,537287,586000,9.0,1,3.69,3.6,2.8,39,7.4,0,4.1,,-64,1,0,0.189,0
CAND-1741,Senior,Director,2,12,42,14,772717,847000,9.6,1,3.32,3.5,2.8,28,3.2,1,4.0,74.7,63,0,0,0.36,1
CAND-1742,Senior,Lead,1,10,42,30,699076,643000,-8.0,0,2.41,1.5,3.5,61,31.2,1,3.5,,60,1,0,0.624,0
CAND-1743,Senior,Lead,1,10,32,90,756475,890000,17.6,1,3.17,3.2,2.0,72,11.9,0,4.0,77.5,37,0,1,0.298,1
CAND-1744,Junior,Junior,0,1,13,60,455351,484000,6.4,1,2.7,5.0,1.8,10,41.1,0,3.4,,67,0,0,0.125,1
CAND-1745,Mid,Junior,-1,5,19,14,530151,528000,-0.5,1,3.03,3.6,4.0,11,18.9,1,3.2,83.0,96,0,1,0.356,1
CAND-1746,Mid,Mid,0,6,26,14,547384,661000,20.8,1,3.52,3.4,1.7,79,12.2,0,3.7,,-13,0,1,0.302,1
CAND-1747,Junior,Mid,1,1,30,60,479865,500000,4.3,1,3.75,3.6,2.5,19,10.5,0,4.0,81.9,-32,0,0,0.152,1
CAND-1748,Mid,Mid,0,4,39,60,513541,570000,11.0,0,4.75,3.9,1.8,63,19.7,0,3.9,66.1,-75,0,0,0.255,0
CAND-1749,Senior,Senior,0,10,31,30,712847,907000,27.2,0,3.12,4.1,3.0,24,8.1,0,4.0,72.7,33,0,0,0.128,0
CAND-1750,Junior,Mid,1,2,12,30,467099,473000,1.3,0,4.04,3.4,3.8,13,5.2,1,3.2,73.1,28,0,0,0.338,1
CAND-1751,Mid,Senior,1,7,32,0,530955,532000,0.2,0,3.71,3.9,3.5,12,22.4,1,4.6,80.2,43,0,0,0.349,1
CAND-1752,Junior,Senior,2,3,15,60,389290,453000,16.4,1,4.41,4.9,5.0,15,10.5,1,3.5,,52,0,0,0.266,1
CAND-1753,Junior,Junior,0,1,18,60,438942,546000,24.3,1,3.9,4.4,4.4,18,12.6,1,3.6,,80,0,0,0.308,0
CAND-1754,Junior,Mid,1,3,37,30,462667,462000,-0.2,1,2.79,5.0,2.6,29,36.2,0,2.9,,37,0,0,0.155,1
CAND-1755,Director,Director,0,20,56,60,1397725,1645000,17.7,0,2.29,3.1,2.3,44,10.9,0,3.6,,27,1,0,0.239,1
CAND-1756,Senior,Senior,0,12,37,30,727780,868000,19.2,1,3.72,4.9,5.0,86,12.4,1,4.0,,86,1,0,0.428,1
CAND-1757,Director,Director,0,18,35,0,1147813,1096000,-4.5,1,3.13,3.0,4.4,27,6.7,0,4.2,73.5,88,0,1,0.197,1
CAND-1758,Mid,Mid,0,6,32,30,637970,773000,21.2,1,2.81,3.9,3.9,31,18.7,0,4.6,,6,0,0,0.182,1
CAND-1759,Junior,Junior,0,2,34,14,479919,585000,21.9,1,2.61,4.2,3.5,31,17.3,0,4.0,100.0,24,0,0,0.16,1
CAND-1760,Mid,Senior,1,7,26,30,592854,659000,11.2,1,3.61,3.2,3.6,32,30.0,0,3.9,87.7,86,0,0,0.254,1
CAND-1761,Mid,Mid,0,6,43,30,541768,679000,25.3,1,4.56,3.7,2.1,31,6.8,0,3.4,77.3,-50,0,0,0.164,1
CAND-1762,Senior,Lead,1,12,48,30,683262,849000,24.2,0,3.21,4.3,3.5,10,7.7,0,3.3,,26,0,0,0.083,1
CAND-1763,Junior,Mid,1,2,40,30,385506,443000,14.9,1,3.91,3.0,3.5,10,26.9,0,4.3,58.7,45,0,0,0.209,0
CAND-1764,Mid,Mid,0,6,33,30,500605,550000,9.9,0,3.43,4.9,2.6,13,15.7,0,4.3,48.3,-8,0,0,0.074,1
CAND-1765,Junior,Mid,1,2,29,0,458590,482000,5.2,1,2.6,2.5,2.9,13,4.9,0,3.1,66.3,-10,0,1,0.191,1
CAND-1766,Mid,Mid,0,4,44,30,508231,578000,13.7,0,4.01,5.0,4.8,44,45.0,0,4.1,55.1,42,0,1,0.21,1
CAND-1767,Senior,Lead,1,10,40,30,719397,857000,19.1,1,2.73,4.4,3.3,16,2.2,1,4.1,56.0,79,1,0,0.277,1
CAND-1768,Mid,Mid,0,6,24,30,557123,619000,11.1,0,3.52,3.5,5.0,66,26.7,1,3.0,,87,1,0,0.503,0
CAND-1769,Mid,Mid,0,5,25,60,493515,465000,-5.8,1,3.26,3.3,1.8,72,3.4,0,4.0,,99,1,0,0.271,1
CAND-1770,Mid,Mid,0,5,32,60,567211,711000,25.4,0,4.13,3.2,2.9,83,80.3,1,3.1,,-52,0,0,0.693,0
CAND-1771,Mid,Senior,1,6,17,60,496600,575000,15.7,0,2.76,3.5,2.0,74,2.6,1,2.2,76.0,2,0,0,0.461,1
CAND-1772,Senior,Director,2,12,34,30,798964,884000,10.6,1,3.77,3.6,2.3,19,38.6,0,3.6,,80,0,0,0.223,1
CAND-1773,Lead,Lead,0,15,52,14,1034351,1259000,21.7,1,2.91,4.6,2.7,30,11.2,0,3.9,,57,0,0,0.119,1
CAND-1774,Director,Director,1,18,26,60,1311454,1675000,27.7,1,3.14,5.0,3.7,15,8.4,1,3.6,100.0,27,0,1,0.254,1
CAND-1775,Senior,Lead,1,12,51,30,792873,729000,-8.0,1,1.0,3.8,3.6,54,14.7,1,5.0,,-2,1,0,0.429,1
CAND-1776,Mid,Lead,2,4,41,30,639925,754000,17.9,1,4.96,2.9,2.8,65,22.9,0,3.9,49.1,18,1,0,0.328,0
CAND-1777,Senior,Lead,1,8,31,14,775501,785000,1.2,0,3.89,3.2,1.4,59,4.9,1,3.8,74.9,43,1,0,0.451,0
CAND-1778,Mid,Senior,1,5,35,60,615678,730000,18.5,1,2.96,3.5,4.7,26,5.4,0,4.0,,-11,0,0,0.161,1
CAND-1779,Mid,Senior,1,4,30,14,615550,709000,15.2,0,2.71,2.8,3.1,49,23.3,0,3.4,,98,0,1,0.299,0
CAND-1780,Senior,Lead,1,12,48,90,754380,903000,19.7,0,3.15,2.7,2.4,13,2.2,0,4.3,46.7,-37,0,1,0.172,1
CAND-1781,Junior,Junior,0,1,33,60,463816,508000,9.5,0,4.0,5.0,3.6,11,6.8,0,3.9,74.8,99,1,0,0.041,1
CAND-1782,Lead,Lead,0,15,27,30,991206,962000,-2.9,1,2.18,3.8,3.6,48,120.0,0,3.9,78.5,87,0,0,0.479,1
CAND-1783,Mid,Junior,-1,6,35,60,591780,650000,9.9,1,3.4,2.9,3.1,26,4.6,1,3.3,,42,0,0,0.395,0
CAND-1784,Senior,Lead,1,8,33,30,841969,991000,17.7,1,4.74,4.3,3.5,89,38.4,0,2.8,82.6,78,0,0,0.336,1
CAND-1785,Senior,Lead,1,8,36,60,796547,981000,23.1,1,2.71,2.7,2.4,13,6.8,0,3.4,72.3,71,0,1,0.184,1
CAND-1786,Lead,Lead,0,15,34,30,886177,917000,3.5,1,3.56,2.7,4.1,60,20.3,0,3.9,85.9,1,0,0,0.322,1
CAND-1787,Senior,Lead,1,8,53,60,792802,977000,23.2,0,5.0,3.0,2.5,29,23.4,0,3.4,,29,1,0,0.243,1
CAND-1788,Mid,Senior,1,7,40,30,632185,684000,8.2,0,3.94,4.9,2.9,56,37.7,1,3.9,,54,0,0,0.425,1
CAND-1789,Junior,Junior,0,1,16,90,400011,469000,17.3,1,3.59,3.4,4.0,55,10.0,0,3.6,92.5,68,0,0,0.243,1
CAND-1790,Mid,Lead,2,6,16,30,535746,586000,9.4,1,3.85,1.6,4.5,70,89.0,0,4.0,51.1,57,0,0,0.582,1
CAND-1791,Junior,Junior,0,2,20,30,422853,489000,15.6,1,3.22,4.6,4.8,20,6.8,0,3.1,,49,0,0,0.085,1
CAND-1792,Senior,Senior,0,10,40,60,725195,885000,22.0,0,4.41,3.4,4.4,77,15.4,0,3.8,54.8,45,0,0,0.306,1
CAND-1793,Mid,Senior,1,6,32,60,516818,532000,3.0,0,3.22,2.1,3.1,14,15.6,0,3.3,67.3,52,0,0,0.244,1
CAND-1794,Senior,Lead,1,8,48,30,808393,872000,7.9,1,2.13,3.3,2.0,12,4.0,0,2.8,59.5,43,0,0,0.139,1
CAND-1795,Junior,Junior,-1,1,31,14,401309,464000,15.7,1,3.23,4.0,4.7,26,9.2,0,3.6,62.3,57,1,1,0.141,0
CAND-1796,Junior,Mid,1,2,33,30,398688,541000,35.6,1,2.82,3.9,4.6,56,14.3,0,4.6,100.0,91,0,0,0.226,1
CAND-1797,Senior,Lead,1,10,39,90,668176,710000,6.2,1,3.3,5.0,2.8,28,7.9,1,2.8,61.1,67,0,0,0.282,1
CAND-1798,Junior,Junior,0,1,10,60,448879,594000,32.4,1,3.32,2.9,4.2,57,120.0,0,3.8,80.8,76,1,0,0.553,1
CAND-1799,Junior,Junior,0,1,22,60,447592,591000,32.0,0,4.34,3.6,3.1,46,5.3,0,4.2,64.5,63,1,1,0.199,0
CAND-1800,Junior,Mid,1,1,34,0,464728,526000,13.1,1,3.99,3.0,4.8,17,39.6,1,5.0,82.0,68,0,0,0.457,0
CAND-1801,Director,Director,0,18,47,30,1200084,1336000,11.3,0,3.68,2.4,2.9,76,28.7,1,3.4,59.8,61,1,0,0.597,0
CAND-1802,Senior,Director,2,10,41,30,780488,841000,7.8,1,3.5,4.3,5.0,11,12.0,0,3.3,71.8,-79,0,0,0.096,1
CAND-1803,Mid,Senior,1,5,26,60,488584,554000,13.4,0,2.76,4.0,4.1,67,5.1,1,3.0,,100,0,0,0.422,0
CAND-1804,Mid,Lead,2,4,19,0,604555,612000,1.3,0,1.97,3.8,5.0,20,5.7,1,4.4,,-75,0,0,0.331,1
CAND-1805,Mid,Mid,0,5,28,60,573302,650000,13.3,1,3.58,3.9,3.0,30,7.3,0,3.2,100.0,38,0,0,0.151,1
CAND-1806,Senior,Director,2,10,39,30,762408,972000,27.5,0,4.06,3.1,3.8,26,2.0,0,3.5,78.2,-38,0,1,0.177,1
CAND-1807,Senior,Senior,0,8,29,14,658830,715000,8.5,1,3.42,2.8,2.5,15,4.5,0,2.6,64.6,-42,0,0,0.177,1
CAND-1808,Junior,Junior,0,3,21,30,465825,521000,11.8,1,3.13,3.6,4.2,23,2.8,0,4.2,57.5,83,0,0,0.142,1
CAND-1809,Junior,Junior,0,3,14,30,457066,451000,-1.3,1,3.83,4.5,4.2,16,46.8,0,4.4,,42,0,0,0.183,1
CAND-1810,Junior,Junior,0,2,35,30,383591,450000,17.4,1,3.44,4.9,5.0,16,22.6,1,4.2,49.8,84,0,0,0.298,1
CAND-1811,Senior,Lead,1,8,33,14,733878,854000,16.4,1,4.68,4.2,3.8,16,26.7,1,2.7,94.7,16,1,0,0.35,1
CAND-1812,Senior,Lead,1,10,50,14,765407,877000,14.6,0,4.36,3.6,4.1,29,22.0,0,4.1,74.5,12,0,0,0.203,1
CAND-1813,Mid,Mid,0,4,45,60,596869,668000,12.0,1,4.17,3.8,3.0,53,14.4,0,2.7,,11,0,0,0.226,0
CAND-1814,Junior,Mid,1,1,23,14,401395,447000,11.4,1,4.03,3.6,3.9,34,52.5,0,3.7,,65,1,1,0.291,1
CAND-1815,Junior,Junior,0,2,13,30,434182,515000,18.5,0,2.6,2.8,3.1,66,6.6,1,3.8,,85,0,0,0.495,1
CAND-1816,Director,Director,1,20,27,30,996738,1133000,13.7,0,3.96,3.6,3.5,38,13.6,1,3.9,50.7,46,0,0,0.402,1
CAND-1817,Mid,Mid,0,4,15,30,613703,717000,16.8,1,3.76,2.5,3.6,43,25.7,0,4.0,66.0,35,0,0,0.31,0
CAND-1818,Senior,Lead,1,10,22,60,788977,914000,15.9,1,3.92,3.5,3.1,41,3.3,1,3.7,69.9,98,0,0,0.389,1
CAND-1819,Senior,Lead,1,8,49,30,659056,818000,24.1,1,3.84,4.9,3.5,27,120.0,0,2.5,76.0,-33,0,0,0.366,1
CAND-1820,Mid,Senior,1,5,31,60,601656,723000,20.1,1,3.82,4.3,3.1,43,12.5,1,4.0,45.9,50,1,0,0.369,1
CAND-1821,Junior,Junior,0,3,27,30,469082,543000,15.7,0,5.0,2.9,3.1,12,14.0,0,3.8,61.2,40,0,1,0.188,1
CAND-1822,Junior,Junior,0,2,3,14,415447,531000,27.7,1,3.45,3.5,4.4,61,42.8,0,3.2,,-41,0,0,0.333,0
CAND-1823,Mid,Senior,1,7,18,14,534418,630000,17.8,1,4.16,2.9,3.6,51,30.4,0,2.8,,15,0,0,0.315,1
CAND-1824,Senior,Senior,0,10,44,30,677190,851000,25.7,0,3.17,3.5,3.7,18,12.7,1,4.6,,-78,0,0,0.362,1
CAND-1825,Senior,Senior,0,8,38,30,666014,796000,19.5,0,4.05,4.4,2.1,50,13.9,0,4.4,82.4,90,0,0,0.182,1
CAND-1826,Mid,Mid,0,7,28,60,605563,590000,-2.6,1,4.16,4.1,3.8,10,2.7,1,4.1,50.9,64,1,1,0.283,1
CAND-1827,Junior,Mid,1,1,29,30,381780,480000,25.7,0,3.76,5.0,3.9,17,7.0,0,3.3,,85,0,0,0.055,1
CAND-1828,Director,Director,1,20,64,30,1170330,1348000,15.2,0,4.67,4.6,3.0,12,20.4,0,2.2,68.4,55,0,0,0.102,1
CAND-1829,Senior,Lead,1,12,33,14,682192,774000,13.5,1,2.88,3.8,5.0,51,19.0,0,4.2,84.2,64,0,1,0.233,1
CAND-1830,Mid,Mid,0,4,30,30,584875,681000,16.5,0,3.16,4.1,1.3,48,41.3,1,3.9,90.9,74,0,0,0.464,0
CAND-1831,Director,Director,0,20,49,30,1341273,1487000,10.9,1,3.65,3.4,4.1,55,10.8,1,3.5,70.3,93,1,0,0.445,1
CAND-1832,Mid,Senior,1,7,53,30,523923,608000,16.0,0,4.12,2.7,4.0,10,3.0,1,4.4,,-44,1,0,0.368,1
CAND-1833,Mid,Senior,1,7,9,30,569196,619000,8.7,0,3.63,4.6,3.9,30,35.0,1,4.2,,27,0,0,0.378,1
CAND-1834,Senior,Senior,0,10,42,14,642395,806000,25.5,1,4.4,4.4,3.6,44,51.2,1,3.8,69.6,75,0,0,0.462,1
CAND-1835,Senior,Lead,1,12,34,60,742449,839000,13.0,1,3.04,3.4,3.9,15,29.9,1,3.7,99.1,97,0,0,0.404,1
CAND-1836,Senior,Senior,0,8,41,60,761747,842000,10.6,1,2.7,3.8,4.2,39,10.3,0,3.7,87.4,99,0,1,0.184,1
CAND-1837,Junior,Senior,2,2,17,30,477384,505000,5.7,0,3.72,4.6,2.7,12,34.6,1,4.1,,68,1,0,0.337,1
CAND-1838,Mid,Mid,0,4,29,30,626851,730000,16.4,0,3.45,4.3,3.7,16,120.0,1,3.2,72.6,-5,0,0,0.578,1
CAND-1839,Director,Director,2,18,55,90,1051028,1216000,15.7,1,3.88,2.4,3.2,28,13.7,0,4.0,57.7,-32,0,0,0.252,1
CAND-1840,Junior,Mid,1,3,55,30,409722,481000,17.5,0,3.48,3.8,2.4,40,3.3,1,3.1,,96,0,0,0.369,0
CAND-1841,Mid,Senior,1,5,38,30,618183,648000,4.8,0,3.26,3.5,4.0,14,6.8,0,4.5,,43,0,0,0.138,1
CAND-1842,Mid,Junior,-1,5,21,14,621056,619000,-0.4,0,3.45,4.5,2.9,16,22.8,0,4.0,70.3,-5,0,0,0.123,1
CAND-1843,Mid,Senior,1,5,25,30,573176,686000,19.6,0,3.52,4.4,2.1,16,2.4,1,3.3,,95,0,0,0.278,1
CAND-1844,Mid,Mid,0,7,25,14,506924,646000,27.4,1,3.29,4.7,2.9,18,14.4,0,3.7,,-39,0,0,0.094,1
CAND-1845,Director,Director,0,18,30,90,1274721,1336000,4.8,1,3.36,2.7,2.7,17,17.8,0,3.2,,77,0,0,0.22,0
CAND-1846,Junior,Mid,1,3,20,60,387711,497000,28.3,0,3.22,3.0,4.3,24,56.5,1,4.6,53.0,66,0,1,0.515,1
CAND-1847,Junior,Senior,2,2,31,60,465548,543000,16.6,0,4.1,4.5,3.5,40,45.2,0,4.7,53.6,-46,0,0,0.232,1
CAND-1848,Junior,Mid,1,3,11,60,479869,547000,13.9,1,3.64,3.1,4.6,26,28.9,0,4.1,,29,0,0,0.244,1
CAND-1849,Lead,Director,1,15,52,30,945093,1043000,10.4,1,5.0,2.4,2.8,50,1.4,1,4.6,71.5,-21,0,0,0.471,1
CAND-1850,Senior,Senior,0,8,40,30,775168,787000,1.5,0,3.61,4.0,4.2,45,30.6,0,3.8,37.6,64,0,0,0.236,0
CAND-1851,Mid,Mid,0,4,22,60,546555,672000,22.9,0,3.11,3.2,5.0,14,24.7,0,4.2,,49,0,0,0.201,1
CAND-1852,Senior,Senior,0,12,34,90,729848,781000,7.0,1,5.0,5.0,3.7,11,15.7,0,4.4,89.1,-97,0,0,0.064,0
CAND-1853,Lead,Director,1,15,57,30,1026084,1098000,7.0,1,3.79,3.8,4.2,63,2.2,0,3.7,78.0,99,0,0,0.217,1
CAND-1854,Senior,Director,2,12,43,90,648254,797000,22.9,0,4.19,3.7,4.0,12,5.6,0,3.7,62.7,30,1,0,0.119,1
CAND-1855,Director,Director,1,18,48,30,1367554,1328000,-2.9,0,3.91,3.3,2.1,14,3.8,1,4.3,57.5,13,0,0,0.343,1
CAND-1856,Mid,Mid,0,4,27,30,617037,619000,0.3,0,3.94,4.9,3.9,10,1.6,0,4.1,80.1,4,0,0,0.032,0
CAND-1857,Senior,Senior,0,10,36,30,848072,965000,13.8,0,3.87,3.9,3.7,38,12.1,0,3.2,,-17,0,0,0.181,0
CAND-1858,Mid,Senior,1,6,24,30,583025,680000,16.6,1,2.73,3.3,3.2,35,5.5,1,2.4,64.3,100,1,0,0.394,1
CAND-1859,Senior,Senior,0,12,14,0,770509,912000,18.4,0,3.76,3.0,2.6,86,120.0,1,3.6,59.2,21,1,0,0.811,0
CAND-1860,Senior,Lead,1,10,56,30,672963,749000,11.3,0,2.57,3.5,4.0,65,10.3,0,2.4,69.1,39,1,1,0.26,1
CAND-1861,Senior,Lead,1,10,37,30,643273,880000,36.8,1,3.38,2.8,2.5,25,44.4,0,3.1,63.5,90,0,0,0.299,1
CAND-1862,Senior,Lead,1,8,39,30,655330,733000,11.9,0,2.99,4.4,5.0,23,2.5,1,3.2,,68,0,0,0.293,1
CAND-1863,Junior,Junior,0,3,23,30,401494,449000,11.9,0,3.75,2.2,3.5,20,7.2,1,3.4,,34,0,0,0.43,0
CAND-1864,Mid,Mid,0,7,22,90,556422,594000,6.8,0,3.73,3.5,2.3,14,13.4,1,4.2,47.5,92,1,0,0.355,1
CAND-1865,Director,Director,0,20,46,30,1364233,1570000,15.1,1,3.84,4.1,2.9,14,4.9,0,4.3,49.6,79,1,0,0.097,1
CAND-1866,Director,Director,0,18,32,30,983212,1175000,19.5,1,3.7,3.9,3.1,14,8.0,0,4.0,,5,0,1,0.117,1
CAND-1867,Junior,Junior,0,1,46,14,463441,578000,24.8,1,3.08,3.0,5.0,13,9.8,0,4.1,70.5,68,0,0,0.173,1
CAND-1868,Junior,Mid,1,3,11,0,467594,470000,0.6,1,3.32,4.1,2.6,18,9.6,1,4.1,51.0,94,0,0,0.318,1
CAND-1869,Junior,Mid,1,2,13,60,381080,426000,11.8,1,4.14,2.9,3.3,20,77.9,1,2.2,82.7,52,0,1,0.565,1
CAND-1870,Senior,Senior,0,10,31,30,672675,794000,18.0,1,4.25,3.6,2.9,79,17.8,0,3.7,,77,0,1,0.304,1
CAND-1871,Senior,Senior,0,12,48,60,662007,790000,19.3,1,2.7,4.1,3.8,34,19.7,0,2.6,100.0,98,1,0,0.179,1
CAND-1872,Junior,Junior,0,3,24,14,462641,528000,14.1,0,2.43,4.0,2.9,86,20.9,1,4.0,64.5,73,0,0,0.503,0
CAND-1873,Mid,Mid,0,6,17,30,575815,685000,18.9,1,2.99,3.1,2.4,23,22.5,0,2.4,84.6,-39,0,0,0.221,1
CAND-1874,Senior,Lead,1,12,48,30,686815,733000,6.7,1,4.23,4.6,3.2,28,11.2,0,3.6,46.3,10,1,1,0.114,1
CAND-1875,Senior,Mid,-1,10,43,30,723482,926000,28.0,1,4.35,3.7,3.1,21,8.8,1,4.0,88.9,63,0,0,0.347,1
CAND-1876,Mid,Mid,0,7,35,0,480639,591000,22.9,1,2.85,4.2,2.9,16,14.4,0,3.0,82.2,17,0,1,0.12,1
CAND-1877,Mid,Mid,0,7,37,14,543593,554000,1.9,0,3.72,4.8,2.9,14,38.7,0,4.3,,97,0,0,0.14,1
CAND-1878,Mid,Senior,1,6,53,30,558038,582000,4.3,1,4.78,4.5,4.5,75,37.6,0,4.0,,39,0,0,0.291,1
CAND-1879,Mid,Senior,1,4,51,14,573899,600000,4.6,0,3.79,4.5,3.1,86,9.6,0,3.9,66.5,46,0,0,0.245,1
CAND-1880,Mid,Mid,0,7,23,90,483736,581000,20.1,1,4.5,3.8,2.4,11,26.3,0,4.1,50.4,74,0,0,0.162,1
CAND-1881,Senior,Lead,1,8,52,30,656473,672000,2.4,1,4.2,4.2,3.0,14,10.0,1,3.5,,55,0,1,0.304,0
CAND-1882,Lead,Director,1,15,45,14,948771,1053000,11.0,1,2.86,3.8,3.4,26,12.6,0,3.8,,36,0,0,0.161,1
CAND-1883,Senior,Director,2,8,40,14,765801,904000,18.1,1,3.37,2.6,2.2,16,7.6,1,3.7,54.2,-51,0,0,0.399,1
CAND-1884,Senior,Senior,0,10,19,30,805091,913000,13.4,1,3.52,3.8,4.9,23,10.2,0,3.7,,63,0,0,0.149,0
CAND-1885,Junior,Mid,1,3,22,14,466623,543000,16.3,1,3.57,3.8,4.2,14,46.6,0,3.3,,90,0,0,0.22,1
CAND-1886,Mid,Lead,2,6,21,60,516820,540000,4.4,0,4.14,4.1,4.7,27,13.4,1,3.0,64.6,73,0,0,0.348,0
CAND-1887,Junior,Senior,2,1,32,90,464861,555000,19.4,1,3.79,3.5,3.8,19,13.9,0,3.5,56.1,36,0,1,0.167,1
CAND-1888,Junior,Mid,1,3,34,30,437589,475000,8.5,1,1.44,3.0,1.5,22,2.9,1,3.5,41.4,-29,0,0,0.376,0
CAND-1889,Senior,Lead,1,10,15,30,836879,930000,11.1,1,2.58,4.1,4.8,12,8.9,0,3.3,70.7,85,0,0,0.103,1
CAND-1890,Director,Director,0,20,47,0,1260558,1464000,16.1,0,1.97,2.5,2.6,26,9.6,0,4.2,,96,0,0,0.232,1
CAND-1891,Junior,Mid,1,2,35,30,404220,464000,14.9,1,3.62,4.8,2.7,85,5.3,0,3.0,53.1,37,0,0,0.214,1
CAND-1892,Mid,Senior,1,5,28,30,540531,617000,14.2,1,3.67,3.4,3.5,21,12.4,1,3.6,60.0,77,0,0,0.374,0
CAND-1893,Senior,Lead,1,12,43,30,750002,804000,7.2,0,3.7,3.8,4.6,63,7.9,0,4.4,91.1,40,1,1,0.232,1
CAND-1894,Junior,Junior,0,3,27,30,422425,470000,11.3,1,2.83,4.0,4.3,58,13.2,1,4.2,85.4,52,1,0,0.422,1
CAND-1895,Mid,Senior,1,7,33,60,489387,558000,14.0,1,3.97,4.1,4.2,77,13.8,0,4.4,,87,0,0,0.26,1
CAND-1896,Senior,Lead,1,10,33,30,716815,728000,1.6,1,4.0,2.5,3.1,52,4.7,0,3.3,,-48,0,0,0.277,1
CAND-1897,Mid,Mid,0,7,17,14,507584,557000,9.8,0,2.62,4.3,3.1,40,8.2,0,4.2,89.8,56,0,0,0.151,1
CAND-1898,Junior,Mid,1,3,12,60,424783,499000,17.5,1,2.47,3.8,3.7,60,13.2,0,3.1,,1,0,0,0.238,1
CAND-1899,Mid,Senior,1,5,37,30,604494,620000,2.5,1,3.5,3.1,3.3,12,39.8,0,3.5,,29,0,0,0.24,1
CAND-1900,Senior,Lead,1,12,36,60,755814,940000,24.4,0,4.75,3.0,4.2,28,15.7,1,3.6,84.4,68,0,0,0.421,1
CAND-1901,Mid,Mid,0,7,28,14,610752,766000,25.4,1,4.69,3.3,4.1,87,6.3,0,3.4,,-79,1,0,0.311,1
